"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","lrscale","gndr","agea","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS10e03_2",10,"3.2","02.11.2023",20699,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,49,2,2,2,2,2,2,2,2,4,2,2,3,3,2,4,3,3,3,2,2,4,0.0030050592,442,6369
"ESS10e03_2",10,"3.2","02.11.2023",20716,"EE",1.0010029,0.7566757,0.072088,0.054547243,88,2,80,5,5,5,5,2,3,3,5,2,4,2,2,5,5,5,2,5,2,1,2,5,0.0030026352,443,7172
"ESS10e03_2",10,"3.2","02.11.2023",20733,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,43,4,4,1,4,3,2,5,2,3,2,2,3,3,1,3,4,5,2,2,3,3,0.003007598,436,7295
"ESS10e03_2",10,"3.2","02.11.2023",20740,"EE",1.0026032,0.84463674,0.072088,0.060888175,2,2,42,5,2,1,1,2,5,2,4,5,4,2,2,2,2,5,2,2,2,1,5,5,0.0029978424,444,7540
"ESS10e03_2",10,"3.2","02.11.2023",20757,"EE",1.0009022,1.3318133,0.072088,0.096007764,8,2,21,2,6,1,4,2,4,5,2,2,3,1,3,4,3,3,3,5,1,1,2,3,0.0030029372,437,7303
"ESS10e03_2",10,"3.2","02.11.2023",20762,"EE",1.0001954,1.2162174,0.072088,0.087674685,0,2,80,5,5,1,5,1,5,1,1,1,5,1,1,5,1,6,2,5,3,1,5,5,0.0030050592,442,7145
"ESS10e03_2",10,"3.2","02.11.2023",20777,"EE",0.9975014,0.8412576,0.072088,0.06064458,5,1,90,3,4,1,6,1,5,2,1,2,4,2,3,6,6,6,1,5,1,2,2,6,0.0030131752,440,7223
"ESS10e03_2",10,"3.2","02.11.2023",20787,"EE",0.9990817,0.77887917,0.072088,0.056147844,9,1,66,5,4,2,2,2,3,2,3,1,4,5,1,5,2,5,1,2,2,2,2,2,0.003008409,441,6964
"ESS10e03_2",10,"3.2","02.11.2023",20794,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,69,3,4,2,3,2,4,2,2,3,4,2,3,3,2,5,2,3,3,2,2,4,0.003007598,436,6239
"ESS10e03_2",10,"3.2","02.11.2023",20803,"EE",1.0010029,0.984931,0.072088,0.07100171,5,2,49,2,3,1,5,5,5,3,3,2,1,2,1,5,3,6,2,3,1,2,3,2,0.0030026352,443,6862
"ESS10e03_2",10,"3.2","02.11.2023",20804,"EE",1.0010029,1.2171992,0.072088,0.08774546,8,2,56,5,6,3,5,4,4,3,1,3,4,3,3,5,2,5,3,6,2,3,4,4,0.0030026352,443,6699
"ESS10e03_2",10,"3.2","02.11.2023",20830,"EE",0.99883705,0.77868843,0.072088,0.056134094,9,1,56,3,5,5,5,2,4,5,2,3,2,2,3,4,5,4,2,5,2,2,2,3,0.0030091458,438,6479
"ESS10e03_2",10,"3.2","02.11.2023",20832,"EE",1.0001954,0.9841364,0.072088,0.07094443,4,2,48,1,4,2,4,2,1,5,2,2,2,2,4,4,4,5,4,5,4,4,4,4,0.0030050592,442,6380
"ESS10e03_2",10,"3.2","02.11.2023",20835,"EE",1.0007516,0.75648576,0.072088,0.05453355,5,2,60,3,5,2,3,2,4,3,3,4,2,2,3,4,3,4,3,3,2,1,3,3,0.0030033889,445,6143
"ESS10e03_2",10,"3.2","02.11.2023",20841,"EE",0.99883705,1.1841116,0.072088,0.085360244,7,1,50,3,3,2,5,2,4,5,2,4,3,2,3,4,2,5,2,3,2,2,5,5,0.0030091458,438,6533
"ESS10e03_2",10,"3.2","02.11.2023",20853,"EE",0.9990817,0.77887917,0.072088,0.056147844,7,1,73,5,5,6,5,1,4,3,2,2,3,2,1,5,6,4,1,3,1,3,3,6,0.003008409,441,6569
"ESS10e03_2",10,"3.2","02.11.2023",20891,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,43,1,3,2,2,2,2,2,1,3,3,2,2,4,3,4,2,2,1,1,3,3,0.0030050592,442,6658
"ESS10e03_2",10,"3.2","02.11.2023",20902,"EE",0.9993511,0.93903023,0.072088,0.067692816,6,1,44,2,2,2,2,2,2,3,2,5,2,1,1,1,3,3,5,2,1,2,4,4,0.003007598,436,7167
"ESS10e03_2",10,"3.2","02.11.2023",20926,"EE",0.9990817,1.1844015,0.072088,0.08538114,4,1,48,3,3,2,1,2,4,3,4,2,1,2,2,2,2,4,2,2,2,1,5,4,0.003008409,441,7660
"ESS10e03_2",10,"3.2","02.11.2023",20945,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,64,6,6,1,4,1,5,1,1,2,3,2,1,3,3,5,2,2,1,1,1,2,0.0030050592,442,6149
"ESS10e03_2",10,"3.2","02.11.2023",20946,"EE",1.0001954,0.7560653,0.072088,0.05450324,10,2,74,2,5,2,4,2,4,2,2,2,2,2,2,3,2,4,2,2,2,2,2,2,0.0030050592,442,7571
"ESS10e03_2",10,"3.2","02.11.2023",20963,"EE",0.99947894,0.93915033,0.072088,0.067701474,6,1,53,4,5,3,4,3,4,4,3,4,4,3,3,4,3,3,3,5,3,3,2,4,0.0030072134,439,6256
"ESS10e03_2",10,"3.2","02.11.2023",20981,"EE",0.9993511,0.7815601,0.072088,0.056341108,7,1,28,3,3,3,4,5,1,3,1,5,2,1,3,1,3,2,4,3,1,1,2,3,0.003007598,436,6733
"ESS10e03_2",10,"3.2","02.11.2023",20983,"EE",0.9990817,0.9387771,0.072088,0.06767456,6,1,41,3,5,2,3,2,2,2,2,5,1,1,2,3,3,1,2,2,1,2,5,2,0.003008409,441,7302
"ESS10e03_2",10,"3.2","02.11.2023",20991,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,42,8,8,2,8,2,8,3,2,3,2,3,3,3,3,3,3,4,2,2,3,3,0.0030050592,442,6847
"ESS10e03_2",10,"3.2","02.11.2023",20995,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,90,3,4,1,3,1,3,2,1,1,2,2,1,5,2,5,1,6,1,1,1,5,0.0030050592,442,6172
"ESS10e03_2",10,"3.2","02.11.2023",20997,"EE",0.9993511,1.4472986,0.072088,0.10433287,3,1,27,4,3,2,2,2,3,5,2,4,2,2,3,3,2,4,3,4,2,2,5,2,0.003007598,436,6414
"ESS10e03_2",10,"3.2","02.11.2023",20999,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,65,4,5,1,5,2,2,6,1,2,2,1,3,2,1,1,2,2,2,1,2,3,0.003007598,436,6315
"ESS10e03_2",10,"3.2","02.11.2023",21006,"EE",1.0026032,1.3547615,0.072088,0.09766205,10,2,34,4,5,2,4,2,2,3,4,2,3,1,3,4,3,5,3,2,2,2,3,5,0.0029978424,444,6163
"ESS10e03_2",10,"3.2","02.11.2023",21007,"EE",0.9990817,1.1844015,0.072088,0.08538114,4,1,53,1,5,5,2,2,2,5,3,4,2,1,2,5,5,1,2,3,1,1,1,5,0.003008409,441,7288
"ESS10e03_2",10,"3.2","02.11.2023",21008,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,69,1,6,3,6,1,6,1,1,1,4,4,2,6,2,6,2,6,2,1,1,5,0.0030050592,442,6308
"ESS10e03_2",10,"3.2","02.11.2023",21034,"EE",1.0007516,0.843077,0.072088,0.06077574,2,2,54,2,2,3,2,1,2,4,2,3,2,2,2,2,2,4,2,2,2,2,3,3,0.0030033889,445,6731
"ESS10e03_2",10,"3.2","02.11.2023",21036,"EE",1.0009022,0.75659955,0.072088,0.05454175,6,2,61,3,5,1,5,1,3,2,1,1,1,1,1,4,1,3,1,3,1,2,3,1,0.0030029372,437,7011
"ESS10e03_2",10,"3.2","02.11.2023",21047,"EE",1.0010029,0.984931,0.072088,0.07100171,8,2,39,3,5,2,4,3,5,5,2,4,3,1,3,5,3,5,3,3,2,3,3,4,0.0030026352,443,6247
"ESS10e03_2",10,"3.2","02.11.2023",21053,"EE",1.0007516,1.2168937,0.072088,0.087723434,5,2,57,3,5,5,5,3,2,4,2,3,1,1,2,2,2,5,3,5,2,4,2,5,0.0030033889,445,6868
"ESS10e03_2",10,"3.2","02.11.2023",21060,"EE",0.99947894,1.2846047,0.072088,0.092604585,7,1,46,5,5,4,3,2,1,2,2,4,1,1,2,5,2,2,4,4,2,2,5,2,0.0030072134,439,6150
"ESS10e03_2",10,"3.2","02.11.2023",21067,"EE",1.0001954,0.84260833,0.072088,0.060741954,6,2,51,2,1,2,6,2,2,5,2,4,1,2,2,5,2,5,2,4,2,1,5,4,0.0030050592,442,7273
"ESS10e03_2",10,"3.2","02.11.2023",21080,"EE",0.9993511,0.7815601,0.072088,0.056341108,5,1,33,2,5,5,5,2,3,2,4,2,4,4,1,5,3,5,2,2,4,5,6,2,0.003007598,436,7457
"ESS10e03_2",10,"3.2","02.11.2023",21096,"EE",0.9993511,1.1847209,0.072088,0.085404165,88,1,53,5,3,3,6,4,4,5,3,5,1,1,4,5,3,3,6,4,4,3,6,2,0.003007598,436,7553
"ESS10e03_2",10,"3.2","02.11.2023",21115,"EE",0.9993511,1.4472986,0.072088,0.10433287,4,1,32,3,4,2,5,2,2,5,2,2,2,3,3,3,3,3,3,5,2,1,3,3,0.003007598,436,6675
"ESS10e03_2",10,"3.2","02.11.2023",21124,"EE",0.9993511,0.7790892,0.072088,0.056162987,5,1,63,5,4,2,5,2,5,2,2,2,5,2,2,2,2,5,2,2,2,2,2,5,0.003007598,436,7300
"ESS10e03_2",10,"3.2","02.11.2023",21131,"EE",1.0009022,0.7303744,0.072088,0.05265123,7,2,90,5,6,5,5,5,5,2,2,1,4,2,1,4,2,6,1,5,2,3,5,4,0.0030029372,437,6169
"ESS10e03_2",10,"3.2","02.11.2023",21136,"EE",1.0009022,0.9848319,0.072088,0.07099456,5,2,51,3,3,3,5,3,3,3,2,3,2,2,2,5,2,4,3,5,2,2,3,2,0.0030029372,437,7166
"ESS10e03_2",10,"3.2","02.11.2023",21144,"EE",1.0001954,0.84260833,0.072088,0.060741954,8,2,38,3,4,2,2,4,2,4,1,4,3,3,3,2,3,3,3,2,3,2,3,3,0.0030050592,442,6780
"ESS10e03_2",10,"3.2","02.11.2023",21156,"EE",0.9993511,0.93903023,0.072088,0.067692816,5,1,40,1,4,2,5,2,5,4,2,2,2,2,2,3,3,5,2,5,2,2,2,2,0.003007598,436,6366
"ESS10e03_2",10,"3.2","02.11.2023",21182,"EE",1.0007516,0.843077,0.072088,0.06077574,5,2,38,2,4,2,2,1,5,4,2,2,2,1,4,2,2,5,1,4,1,1,5,1,0.0030033889,445,6634
"ESS10e03_2",10,"3.2","02.11.2023",21183,"EE",1.0009022,0.84320384,0.072088,0.06078488,8,2,53,3,5,3,5,3,4,5,2,4,3,1,3,5,4,5,3,5,2,2,4,5,0.0030029372,437,7261
"ESS10e03_2",10,"3.2","02.11.2023",21184,"EE",1.0001954,0.9841364,0.072088,0.07094443,6,2,37,5,4,2,6,1,2,4,4,1,2,2,1,1,1,2,3,3,1,1,3,2,0.0030050592,442,6358
"ESS10e03_2",10,"3.2","02.11.2023",21188,"EE",0.9990817,1.1844015,0.072088,0.08538114,5,1,36,1,4,2,2,3,2,2,2,5,3,3,2,3,3,2,4,5,1,1,4,5,0.003008409,441,7383
"ESS10e03_2",10,"3.2","02.11.2023",21193,"EE",0.9993511,0.7790892,0.072088,0.056162987,88,1,63,4,2,2,3,5,5,2,3,2,2,2,3,3,3,5,3,3,2,2,4,2,0.003007598,436,6850
"ESS10e03_2",10,"3.2","02.11.2023",21194,"EE",0.9993511,0.84281754,0.072088,0.060757034,6,1,78,3,5,3,4,2,5,3,2,5,2,4,2,4,2,5,2,5,1,1,5,5,0.003007598,436,7057
"ESS10e03_2",10,"3.2","02.11.2023",21202,"EE",1.0001954,1.3308729,0.072088,0.09593997,5,2,33,3,5,2,3,2,3,2,2,2,3,2,2,5,2,5,2,3,2,2,2,2,0.0030050592,442,7100
"ESS10e03_2",10,"3.2","02.11.2023",21243,"EE",1.0001954,0.9841364,0.072088,0.07094443,5,2,42,3,4,5,4,5,2,5,3,5,2,2,5,4,3,2,2,3,2,3,5,2,0.0030050592,442,7052
"ESS10e03_2",10,"3.2","02.11.2023",21245,"EE",1.0001954,0.7560653,0.072088,0.05450324,10,2,78,3,6,1,3,1,3,1,1,1,3,1,1,5,1,4,2,3,1,1,3,4,0.0030050592,442,7513
"ESS10e03_2",10,"3.2","02.11.2023",21256,"EE",1.0009022,1.3318133,0.072088,0.096007764,6,2,30,3,6,1,2,1,3,1,1,1,1,3,1,1,1,3,1,5,1,3,1,2,0.0030029372,437,6672
"ESS10e03_2",10,"3.2","02.11.2023",21270,"EE",0.99883705,1.1841116,0.072088,0.085360244,5,1,53,3,5,2,5,4,3,5,5,1,3,1,4,5,4,3,5,6,2,3,5,4,0.0030091458,438,6272
"ESS10e03_2",10,"3.2","02.11.2023",21274,"EE",0.99883705,0.77868843,0.072088,0.056134094,10,1,66,3,5,2,2,2,2,2,2,2,2,1,1,6,1,3,2,6,1,1,1,6,0.0030091458,438,6580
"ESS10e03_2",10,"3.2","02.11.2023",21280,"EE",0.9993511,0.93903023,0.072088,0.067692816,8,1,42,2,4,3,2,2,3,3,2,4,3,3,4,3,3,5,3,3,2,3,6,3,0.003007598,436,6471
"ESS10e03_2",10,"3.2","02.11.2023",21281,"EE",1.0010029,0.984931,0.072088,0.07100171,88,2,37,3,4,2,5,2,1,3,3,4,3,1,4,3,1,6,2,5,2,1,5,3,0.0030026352,443,7017
"ESS10e03_2",10,"3.2","02.11.2023",21283,"EE",1.0007516,1.2168937,0.072088,0.087723434,6,2,72,5,1,4,2,1,3,3,1,1,2,3,1,1,1,6,1,1,2,1,1,2,0.0030033889,445,6465
"ESS10e03_2",10,"3.2","02.11.2023",21287,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,37,2,5,5,2,5,5,4,2,5,2,2,2,2,2,3,5,5,2,3,5,3,0.0030050592,442,7265
"ESS10e03_2",10,"3.2","02.11.2023",21289,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,89,4,5,4,4,1,3,5,2,4,5,2,2,5,2,4,2,5,2,2,3,4,0.0030029372,437,7592
"ESS10e03_2",10,"3.2","02.11.2023",21295,"EE",0.9993511,1.1847209,0.072088,0.085404165,9,1,39,2,5,1,5,1,5,5,1,3,1,1,1,4,5,6,2,5,1,1,3,6,0.003007598,436,6398
"ESS10e03_2",10,"3.2","02.11.2023",21296,"EE",1.0001954,0.7560653,0.072088,0.05450324,2,2,65,4,5,1,5,2,5,4,2,2,5,2,2,5,2,5,4,4,1,1,4,4,0.0030050592,442,7585
"ESS10e03_2",10,"3.2","02.11.2023",21307,"EE",0.9993511,0.7790892,0.072088,0.056162987,7,1,69,2,4,3,3,3,5,4,3,4,5,2,2,2,3,4,3,2,2,2,2,3,0.003007598,436,7123
"ESS10e03_2",10,"3.2","02.11.2023",21308,"EE",1.0001954,0.84260833,0.072088,0.060741954,8,2,48,3,3,3,5,4,2,5,3,5,1,2,4,4,2,3,5,5,2,2,5,2,0.0030050592,442,6154
"ESS10e03_2",10,"3.2","02.11.2023",21310,"EE",0.9975014,1.4446198,0.072088,0.10413975,6,1,21,2,5,4,2,1,1,4,3,2,2,1,2,2,1,2,5,4,1,1,2,2,0.0030131752,440,7639
"ESS10e03_2",10,"3.2","02.11.2023",21346,"EE",0.9993511,1.1847209,0.072088,0.085404165,7,1,52,3,3,2,4,3,3,4,3,3,3,3,2,4,2,4,2,5,2,2,2,4,0.003007598,436,7035
"ESS10e03_2",10,"3.2","02.11.2023",21378,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,72,1,2,2,2,2,2,4,1,2,1,1,1,2,1,4,2,4,2,1,4,2,0.0030050592,442,7588
"ESS10e03_2",10,"3.2","02.11.2023",21429,"EE",1.0009022,0.75659955,0.072088,0.05454175,9,2,70,3,6,1,3,2,1,3,2,3,2,2,2,3,1,3,2,4,2,1,2,5,0.0030029372,437,7248
"ESS10e03_2",10,"3.2","02.11.2023",21430,"EE",1.0010029,1.3319474,0.072088,0.096017435,10,2,22,4,1,2,2,1,1,6,1,1,1,2,3,1,1,4,1,4,2,2,2,2,0.0030026352,443,6210
"ESS10e03_2",10,"3.2","02.11.2023",21433,"EE",0.9990817,0.78134936,0.072088,0.056325916,10,1,29,1,3,2,3,3,3,2,2,3,3,3,2,2,4,2,4,5,1,1,5,4,0.003008409,441,7297
"ESS10e03_2",10,"3.2","02.11.2023",21455,"EE",1.0010029,0.984931,0.072088,0.07100171,0,2,54,6,5,2,5,2,2,5,2,5,2,2,2,2,2,5,2,2,2,2,1,4,0.0030026352,443,6918
"ESS10e03_2",10,"3.2","02.11.2023",21472,"EE",0.99947894,0.7791889,0.072088,0.05617017,4,1,59,6,6,2,5,1,6,1,4,1,6,4,2,6,4,6,3,5,1,3,4,6,0.0030072134,439,6600
"ESS10e03_2",10,"3.2","02.11.2023",21486,"EE",0.99947894,1.1848725,0.072088,0.085415095,0,1,39,3,5,1,5,4,2,5,1,3,2,3,2,4,2,3,3,5,1,2,5,2,0.0030072134,439,7092
"ESS10e03_2",10,"3.2","02.11.2023",21487,"EE",0.9993511,0.7790892,0.072088,0.056162987,6,1,56,3,4,3,3,2,2,3,3,4,2,2,2,2,3,2,3,3,3,2,2,2,0.003007598,436,6322
"ESS10e03_2",10,"3.2","02.11.2023",21497,"EE",0.9990817,0.9387771,0.072088,0.06767456,6,1,44,3,5,2,4,3,2,3,3,1,2,2,2,5,2,5,2,3,3,2,6,2,0.003008409,441,6469
"ESS10e03_2",10,"3.2","02.11.2023",21512,"EE",1.0001954,1.2162174,0.072088,0.087674685,2,2,90,1,6,3,1,1,1,1,1,6,4,4,1,1,1,6,6,6,1,1,5,3,0.0030050592,442,6872
"ESS10e03_2",10,"3.2","02.11.2023",21517,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,84,6,6,2,4,1,3,4,3,2,3,2,2,4,1,5,2,3,2,1,1,3,0.0030050592,442,7217
"ESS10e03_2",10,"3.2","02.11.2023",21526,"EE",1.0026032,0.9865056,0.072088,0.07111522,4,2,45,1,4,2,5,4,3,2,2,2,2,2,2,4,2,5,4,5,2,2,5,4,0.0029978424,444,7467
"ESS10e03_2",10,"3.2","02.11.2023",21554,"EE",1.0001954,1.3308729,0.072088,0.09593997,6,2,22,2,4,2,4,4,1,5,4,4,2,2,4,4,2,1,5,5,4,3,4,2,0.0030050592,442,6251
"ESS10e03_2",10,"3.2","02.11.2023",21562,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,66,3,5,2,3,3,4,3,4,2,2,2,2,3,3,2,2,3,2,2,2,3,0.003008409,441,7208
"ESS10e03_2",10,"3.2","02.11.2023",21566,"EE",0.9993511,1.1847209,0.072088,0.085404165,5,1,35,3,4,2,3,4,4,5,2,2,2,2,3,3,3,5,2,4,3,2,3,2,0.003007598,436,7447
"ESS10e03_2",10,"3.2","02.11.2023",21580,"EE",0.9993511,0.7815601,0.072088,0.056341108,6,1,26,3,3,3,4,3,3,3,3,4,3,2,2,3,2,4,4,4,3,2,4,3,0.003007598,436,6542
"ESS10e03_2",10,"3.2","02.11.2023",21587,"EE",1.0026032,1.3547615,0.072088,0.09766205,88,2,16,4,4,2,4,3,2,5,3,5,3,3,3,4,2,3,4,6,2,2,5,3,0.0029978424,444,7332
"ESS10e03_2",10,"3.2","02.11.2023",21588,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,69,5,4,2,2,2,2,2,2,5,2,2,1,2,2,6,2,2,2,1,2,5,0.0030050592,442,6223
"ESS10e03_2",10,"3.2","02.11.2023",21607,"EE",1.0001954,0.9841364,0.072088,0.07094443,3,2,37,1,2,2,2,3,2,4,2,3,2,1,1,2,3,3,4,3,1,2,4,2,0.0030050592,442,6787
"ESS10e03_2",10,"3.2","02.11.2023",21618,"EE",0.9990817,0.9387771,0.072088,0.06767456,5,1,46,3,5,2,2,1,3,2,1,3,1,2,1,2,2,3,4,4,1,1,3,4,0.003008409,441,6134
"ESS10e03_2",10,"3.2","02.11.2023",21644,"EE",1.0009022,0.75659955,0.072088,0.05454175,5,2,61,3,5,2,5,5,3,4,2,5,2,1,3,5,2,2,2,5,1,2,5,4,0.0030029372,437,6917
"ESS10e03_2",10,"3.2","02.11.2023",21666,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,75,6,6,2,6,3,3,3,3,3,2,2,2,6,6,6,6,6,3,3,5,6,0.003008409,441,6751
"ESS10e03_2",10,"3.2","02.11.2023",21690,"EE",0.9975014,1.1825281,0.072088,0.08524609,3,1,53,3,5,1,3,5,3,4,3,3,2,2,4,4,4,3,4,4,3,2,4,2,0.0030131752,440,6568
"ESS10e03_2",10,"3.2","02.11.2023",21692,"EE",1.0009022,0.7303744,0.072088,0.05265123,7,2,73,4,2,2,4,1,3,2,3,2,2,4,3,3,2,5,2,5,3,3,3,5,0.0030029372,437,6413
"ESS10e03_2",10,"3.2","02.11.2023",21694,"EE",0.9990817,0.78134936,0.072088,0.056325916,6,1,34,3,5,3,4,3,3,3,1,3,2,2,3,4,2,3,3,3,2,2,5,4,0.003008409,441,6784
"ESS10e03_2",10,"3.2","02.11.2023",21701,"EE",1.0001954,0.7560653,0.072088,0.05450324,5,2,82,4,5,2,5,2,3,2,2,1,4,3,2,5,2,5,2,4,3,3,3,4,0.0030050592,442,6236
"ESS10e03_2",10,"3.2","02.11.2023",21704,"EE",1.0010029,0.984931,0.072088,0.07100171,5,2,51,3,5,4,3,2,1,4,2,2,2,2,2,4,2,2,2,5,1,2,2,2,0.0030026352,443,7602
"ESS10e03_2",10,"3.2","02.11.2023",21716,"EE",1.0001954,1.351508,0.072088,0.09742752,5,2,16,4,4,2,3,2,5,3,2,4,3,2,2,3,2,3,3,4,2,2,3,3,0.0030050592,442,6452
"ESS10e03_2",10,"3.2","02.11.2023",21724,"EE",1.0009022,1.3318133,0.072088,0.096007764,6,2,32,3,6,3,5,6,1,5,2,4,2,2,2,4,3,4,3,5,1,2,5,5,0.0030029372,437,6152
"ESS10e03_2",10,"3.2","02.11.2023",21732,"EE",1.0007516,0.7302645,0.072088,0.052643307,6,2,81,4,5,3,5,2,5,2,3,2,4,2,3,5,2,5,2,5,2,1,3,5,0.0030033889,445,7611
"ESS10e03_2",10,"3.2","02.11.2023",21740,"EE",1.0001954,1.2315693,0.072088,0.08878137,5,2,30,2,3,2,3,5,2,5,2,5,1,1,2,2,2,2,3,4,2,2,2,2,0.0030050592,442,7459
"ESS10e03_2",10,"3.2","02.11.2023",21743,"EE",1.0009022,1.2324395,0.072088,0.088844106,0,2,25,3,4,2,4,2,2,5,4,2,3,2,2,4,2,4,4,5,1,1,4,1,0.0030029372,437,6949
"ESS10e03_2",10,"3.2","02.11.2023",21749,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,57,1,6,4,5,5,3,3,5,3,4,1,3,5,2,5,3,4,5,1,5,5,0.003007598,436,7190
"ESS10e03_2",10,"3.2","02.11.2023",21760,"EE",0.9990817,0.9387771,0.072088,0.06767456,8,1,38,4,4,4,4,3,4,2,3,5,4,4,3,3,4,5,2,5,2,2,4,5,0.003008409,441,6612
"ESS10e03_2",10,"3.2","02.11.2023",21764,"EE",1.0009022,0.9848319,0.072088,0.07099456,5,2,45,4,3,1,2,2,3,3,1,4,4,2,2,3,2,4,4,2,1,1,4,4,0.0030029372,437,6812
"ESS10e03_2",10,"3.2","02.11.2023",21766,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,74,2,4,2,2,2,3,2,4,3,5,1,2,4,2,5,3,3,3,2,3,5,0.003008409,441,7484
"ESS10e03_2",10,"3.2","02.11.2023",21778,"EE",0.9990817,1.1844015,0.072088,0.08538114,4,1,40,3,5,1,4,3,4,2,2,3,2,2,1,3,1,5,3,5,4,2,6,4,0.003008409,441,7445
"ESS10e03_2",10,"3.2","02.11.2023",21779,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,55,2,4,2,3,2,4,2,2,4,3,2,3,3,3,4,3,3,3,1,2,4,0.0030050592,442,6984
"ESS10e03_2",10,"3.2","02.11.2023",21825,"EE",0.9993511,0.84281754,0.072088,0.060757034,5,1,79,3,3,2,3,2,4,4,3,3,4,3,2,4,2,5,2,3,2,3,2,4,0.003007598,436,6692
"ESS10e03_2",10,"3.2","02.11.2023",21835,"EE",1.0001954,0.84260833,0.072088,0.060741954,5,2,40,2,1,3,2,2,2,4,3,3,2,2,3,3,1,3,3,3,2,2,2,3,0.0030050592,442,7253
"ESS10e03_2",10,"3.2","02.11.2023",21852,"EE",1.0001954,1.3308729,0.072088,0.09593997,88,2,30,3,4,2,5,3,4,2,3,4,2,3,3,3,2,4,3,3,2,1,4,2,0.0030050592,442,6829
"ESS10e03_2",10,"3.2","02.11.2023",21854,"EE",1.0001954,1.2162174,0.072088,0.087674685,5,2,57,2,4,2,5,3,3,2,2,1,3,2,2,4,2,4,1,4,2,1,2,5,0.0030050592,442,7655
"ESS10e03_2",10,"3.2","02.11.2023",21865,"EE",0.9993511,0.84281754,0.072088,0.060757034,7,1,61,4,6,3,5,2,5,4,2,4,3,1,3,5,2,4,2,4,2,2,3,4,0.003007598,436,6400
"ESS10e03_2",10,"3.2","02.11.2023",21868,"EE",0.9993511,0.7790892,0.072088,0.056162987,4,1,56,4,4,3,3,2,2,2,3,2,2,3,2,2,2,3,4,3,3,3,2,2,0.003007598,436,7425
"ESS10e03_2",10,"3.2","02.11.2023",21887,"EE",0.99883705,0.93854725,0.072088,0.067658,3,1,35,2,2,2,4,3,2,3,2,2,3,3,2,4,2,2,3,4,3,2,5,4,0.0030091458,438,6834
"ESS10e03_2",10,"3.2","02.11.2023",21888,"EE",1.0001954,0.84260833,0.072088,0.060741954,77,2,53,1,6,1,4,4,2,1,1,6,1,1,1,1,1,1,2,3,1,1,1,2,0.0030050592,442,7468
"ESS10e03_2",10,"3.2","02.11.2023",21901,"EE",0.99883705,1.6285101,0.072088,0.11739604,88,1,28,2,5,2,3,1,1,2,2,5,2,1,2,4,1,3,2,3,1,4,3,3,0.0030091458,438,7334
"ESS10e03_2",10,"3.2","02.11.2023",21907,"EE",0.9990817,0.77887917,0.072088,0.056147844,5,1,68,2,3,2,4,2,2,2,2,4,2,1,2,3,3,1,2,3,1,3,4,1,0.003008409,441,7054
"ESS10e03_2",10,"3.2","02.11.2023",21910,"EE",1.0007516,0.75648576,0.072088,0.05453355,6,2,80,2,3,3,3,2,3,3,3,4,3,3,3,4,3,5,3,3,2,2,2,3,0.0030033889,445,6874
"ESS10e03_2",10,"3.2","02.11.2023",21916,"EE",1.0001954,1.3308729,0.072088,0.09593997,5,2,19,4,4,2,1,5,1,5,1,1,2,2,2,2,2,2,1,4,2,2,5,2,0.0030050592,442,7022
"ESS10e03_2",10,"3.2","02.11.2023",21929,"EE",1.0010029,1.2171992,0.072088,0.08774546,88,2,71,3,3,2,2,2,2,1,2,2,3,2,1,2,2,5,1,1,1,1,1,3,0.0030026352,443,6319
"ESS10e03_2",10,"3.2","02.11.2023",21940,"EE",0.9990817,1.6289088,0.072088,0.11742478,88,1,16,3,5,3,4,2,3,3,2,2,2,1,3,4,3,3,4,4,1,1,4,2,0.003008409,441,7247
"ESS10e03_2",10,"3.2","02.11.2023",21959,"EE",1.0001954,1.3308729,0.072088,0.09593997,3,2,20,1,3,1,2,1,3,2,1,2,1,1,1,2,3,3,1,3,1,1,2,2,0.0030050592,442,6373
